cluster_id,member_order,id,split,uci_row_number,label,text,normalized_text,source_script,method_version
E0263,2,H1039,heldout,5209,ham,I will reach ur home in  &lt;#&gt;  minutes,i will reach ur home in &lt;#&gt; minutes,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0264,1,T3011,train,3739,ham,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.","plz note: if anyone calling from a mobile co. &amp; asks u to type # &lt;#&gt; or # &lt;#&gt; . do not do so. disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. itz confirmd by nokia n motorola n has been verified by cnn ibn.",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0264,2,T3398,train,4223,ham,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.","plz note: if anyone calling from a mobile co. &amp; asks u to type # &lt;#&gt; or # &lt;#&gt; . do not do so. disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. itz confirmd by nokia n motorola n has been verified by cnn ibn.",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0265,1,T3022,train,3750,ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND","a bit of ur smile is my hppnss, a drop of ur tear is my sorrow, a part of ur heart is my life, a heart like mine wil care for u, forevr as my goodfriend",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0265,2,T3976,train,4963,ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND","a bit of ur smile is my hppnss, a drop of ur tear is my sorrow, a part of ur heart is my life, a heart like mine wil care for u, forevr as my goodfriend",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0266,1,H0735,heldout,3779,spam,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876","mila, age23, blonde, new in uk. i look sex with uk guys. if u like fun with me. text mtalk to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. help08718728876",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0266,2,H0912,heldout,4588,spam,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876","mila, age23, blonde, new in uk. i look sex with uk guys. if u like fun with me. text mtalk to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. help08718728876",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0267,1,T3055,train,3790,spam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply","want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best. tones 3gbp network operator rates apply",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0267,2,T3379,train,4200,spam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply","want to funk up ur fone with a weekly new tone reply tones2u 2 this text. www.ringtones.co.uk, the original n best. tones 3gbp network operator rates apply",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0268,1,T3059,train,3796,ham,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....","short but cute: ""be a good person, but dont try to prove it.."" .gud noon....",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0268,2,T3121,train,3884,ham,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....","short but cute: ""be a good person, but dont try to prove it.."" .gud noon....",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0269,1,T3078,train,3825,ham,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.","please protect yourself from e-threats. sib never asks for sensitive information like passwords,atm/sms pin thru email. never share your password with anybody.",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0269,2,T3730,train,4651,ham,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.","please protect yourself from e-threats. sib never asks for sensitive information like passwords,atm/sms pin thru email. never share your password with anybody.",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0270,1,H0754,heldout,3850,ham,Can you plz tell me the ans. BSLVYL sent via fullonsms.com,can you plz tell me the ans. bslvyl sent via fullonsms.com,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0270,2,H0763,heldout,3883,ham,Can you plz tell me the ans. BSLVYL sent via fullonsms.com,can you plz tell me the ans. bslvyl sent via fullonsms.com,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0271,1,T3189,train,3969,spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,you have won! as a valued vodafone customer our computer has picked you to win a £150 prize. to collect is easy. just call 09061743386,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0271,2,T3880,train,4846,spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386 ,you have won! as a valued vodafone customer our computer has picked you to win a £150 prize. to collect is easy. just call 09061743386,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0272,1,T3217,train,3999,spam,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,bored housewives! chat n date now! 0871750.77.11! bt-national rate 10p/min only from landlines!,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0272,2,T3897,train,4865,spam,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,bored housewives! chat n date now! 0871750.77.11! bt-national rate 10p/min only from landlines!,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0273,1,T3248,train,4037,spam,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,you are chosen to receive a £350 award! pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0273,2,T4193,train,5235,spam,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,you are chosen to receive a £350 award! pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0274,1,T3433,train,4268,ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,the greatest test of courage on earth is to bear defeat without losing heart....gn tc,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0274,2,T3524,train,4393,ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,the greatest test of courage on earth is to bear defeat without losing heart....gn tc,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0275,1,T3438,train,4273,spam,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,natalja (25/f) is inviting you to be her friend. reply yes-440 or no-440 see her: www.sms.ac/u/nat27081980 stop? send stop frnd to 62468,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0275,2,T4178,train,5217,spam,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,natalja (25/f) is inviting you to be her friend. reply yes-440 or no-440 see her: www.sms.ac/u/nat27081980 stop? send stop frnd to 62468,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0276,1,T3472,train,4314,ham,I keep ten rs in my shelf:) buy two egg.,i keep ten rs in my shelf:) buy two egg.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0276,2,T4179,train,5218,ham,I keep ten rs in my shelf:) buy two egg.,i keep ten rs in my shelf:) buy two egg.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0277,1,T3480,train,4330,spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm","congrats! 2 mobile 3g videophones r yours. call 09061744553 now! videochat wid ur mates, play java games, dload polyh music, noline rentl. bx420. ip4. 5we. 150pm",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0277,2,T3622,train,4518,spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm","congrats! 2 mobile 3g videophones r yours. call 09061744553 now! videochat wid ur mates, play java games, dload polyh music, noline rentl. bx420. ip4. 5we. 150pm",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0278,1,T3490,train,4342,ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,i want to sent &lt;#&gt; mesages today. thats y. sorry if i hurts,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0278,2,T4061,train,5076,ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,i want to sent &lt;#&gt; mesages today. thats y. sorry if i hurts,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0279,1,T3512,train,4375,ham,Me fine..absolutly fine,me fine..absolutly fine,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0279,2,T4168,train,5206,ham,Me fine..absolutly fine,me fine..absolutly fine,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0280,1,T3515,train,4378,spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy","if you don't, your prize will go to another customer. t&c at www.t-c.biz 18+ 150p/min polo ltd suite 373 london w1j 6hl please call back if busy",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0280,2,T4216,train,5272,spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy ","if you don't, your prize will go to another customer. t&c at www.t-c.biz 18+ 150p/min polo ltd suite 373 london w1j 6hl please call back if busy",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0281,1,T3572,train,4450,ham,I sent them. Do you like?,i sent them. do you like?,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0281,2,T4149,train,5185,ham,I sent them. Do you like?,i sent them. do you like?,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0282,1,T3611,train,4501,spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE","sms services. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with stop, no extra charge. help 08702840625.comuk. 220-cm2 9ae",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0282,2,T4400,train,5500,spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE","sms services. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with stop, no extra charge. help 08702840625.comuk. 220-cm2 9ae",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0283,1,T3654,train,4559,ham,I am in hospital da. . I will return home in evening,i am in hospital da. . i will return home in evening,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0283,2,T3803,train,4745,ham,I am in hospital da. . I will return home in evening,i am in hospital da. . i will return home in evening,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0284,1,T3665,train,4571,ham,At WHAT TIME should i come tomorrow,at what time should i come tomorrow,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0284,2,T4241,train,5304,ham,At WHAT TIME should i come tomorrow,at what time should i come tomorrow,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0285,1,H0922,heldout,4653,spam,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611 ,a £400 xmas reward is waiting for you! our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. just call 09066380611,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0285,2,T4292,train,5369,spam,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611,a £400 xmas reward is waiting for you! our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. just call 09066380611,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0286,1,H0996,heldout,5009,ham,Oh k. . I will come tomorrow,oh k. . i will come tomorrow,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0286,2,H1035,heldout,5174,ham,Oh k. . I will come tomorrow,oh k. . i will come tomorrow,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0287,1,T4060,train,5075,ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..,gud ni8 dear..slp well..take care..swt dreams..muah..,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0287,2,T4202,train,5250,ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..,gud ni8 dear..slp well..take care..swt dreams..muah..,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0288,1,H1030,heldout,5140,spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins","you ve won! your 4* costa del sol holiday or £5000 await collection. call 09050090044 now toclaim. sae, tc s, pobox334, stockport, sk38xh, cost£1.50/pm, max10mins",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0288,2,H1038,heldout,5204,spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins","you ve won! your 4* costa del sol holiday or £5000 await collection. call 09050090044 now toclaim. sae, tc s, pobox334, stockport, sk38xh, cost£1.50/pm, max10mins",scripts/audit_duplicates.py,duplicate-audit-v1.0
