id,split,uci_row_number,text,label
H1011,heldout,5058,Goodnight da thangam I really miss u dear.,ham
T4048,train,5059,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,ham
T4049,train,5060,"Geeeee ... Your internet is really bad today, eh ?",ham
T4050,train,5061,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,spam
T4051,train,5062,I think i am disturbing her da,ham
T4052,train,5063,"Sorry, I'll call you  later. I am in meeting sir.",ham
H1012,heldout,5064,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,ham
T4053,train,5065,Ok i also wan 2 watch e 9 pm show...,ham
T4054,train,5066,I dunno lei... Like dun haf...,ham
T4055,train,5067,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.,ham
T4056,train,5068,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,ham
T4057,train,5069,83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,spam
H1013,heldout,5070,Talk to g and x about that,ham
T4058,train,5071,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju),ham
T4059,train,5072,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,spam
H1014,heldout,5073,As in different styles?,ham
H1015,heldout,5074,WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.,spam
T4060,train,5075,Gud ni8 dear..slp well..take care..swt dreams..Muah..,ham
T4061,train,5076,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,ham
H1016,heldout,5077,"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921",spam
T4062,train,5078,"Well, i'm glad you didn't find it totally disagreeable ... Lol",ham
T4063,train,5079,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.",ham
T4064,train,5080,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,spam
H1017,heldout,5081,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,ham
H1018,heldout,5082,"""Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..",ham
T4065,train,5083,"Yeah, give me a call if you've got a minute",ham
T4066,train,5084,"""HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U""",ham
T4067,train,5085,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),ham
T4068,train,5086,Aiya we discuss later lar... Pick ü up at 4 is it?,ham
T4069,train,5087,Hey happy birthday...,ham
T4070,train,5088,Sorry i missed your call. Can you please call back.,ham
H1019,heldout,5089,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,ham
T4071,train,5090,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.",ham
T4072,train,5091,I wont do anything de.,ham
T4073,train,5092,What type of stuff do you sing?,ham
H1020,heldout,5093,"St andre, virgil's cream",ham
T4074,train,5094,No no. I will check all rooms befor activities,ham
T4075,train,5095,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",ham
H1021,heldout,5096,Gokila is talking with you aha:),ham
T4076,train,5097,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",ham
H1022,heldout,5098,K.k.this month kotees birthday know?,ham
H1023,heldout,5099,But i'm really really broke oh. No amount is too small even  &lt;#&gt; ,ham
T4077,train,5100,Sorry about that this is my mates phone and i didnt write it love Kate,ham
H1024,heldout,5101,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",spam
H1025,heldout,5102,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.",ham
T4078,train,5103,"Aight, call me once you're close",ham
T4079,train,5104,Nope thats fine. I might have a nap tho! ,ham
T4080,train,5105,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,spam
T4081,train,5106,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,ham
T4082,train,5107,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8",ham
T4083,train,5108,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,ham
T4084,train,5109,Ding me on ya break fassyole! Blacko from londn,ham
T4085,train,5110,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA,ham
T4086,train,5111,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",ham
T4087,train,5112,Oh you got many responsibilities.,ham
T4088,train,5113,You have 1 new message. Please call 08715205273,spam
T4089,train,5114,I've reached sch already...,ham
T4090,train,5115,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,spam
T4091,train,5116,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,ham
T4092,train,5117,Argh why the fuck is nobody in town ;_;,ham
T4093,train,5118,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.",spam
T4094,train,5119,Thanks. Fills me with complete calm and reassurance! ,ham
T4095,train,5120,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,ham
T4096,train,5121,Are you driving or training?,ham
H1026,heldout,5122,Lol for real. She told my dad I have cancer,ham
T4097,train,5123,PRIVATE! Your 2003 Account Statement for 078,spam
H1027,heldout,5124,"Oops I did have it,  &lt;#&gt; ?",ham
T4098,train,5125,"""NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?""",ham
T4099,train,5126,"Hi Chikku, send some nice msgs",ham
T4100,train,5127,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary",ham
T4101,train,5128,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",ham
T4102,train,5129,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",ham
H1028,heldout,5130,Cuz ibored. And don wanna study,ham
H1029,heldout,5131,Wot about on wed nite I am 3 then but only til 9!,ham
T4103,train,5132,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",ham
T4104,train,5133,Any way where are you and what doing.,ham
T4105,train,5134,That sucks. I'll go over so u can do my hair. You'll do it free right?,ham
T4106,train,5135,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; ,ham
T4107,train,5136,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",ham
T4108,train,5137,Sday only joined.so training we started today:),ham
T4109,train,5138,Sorry * was at the grocers.,ham
T4110,train,5139,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?,ham
H1030,heldout,5140,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",spam
H1031,heldout,5141,Yup... I havent been there before... You want to go for the yoga? I can call up to book ,ham
T4111,train,5142,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,ham
T4112,train,5143,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,ham
T4113,train,5144,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,spam
T4114,train,5145,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,ham
T4115,train,5146,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,ham
T4116,train,5147,I'm in office now da:)where are you?,ham
H1032,heldout,5148,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,ham
T4117,train,5149,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,ham
T4118,train,5150,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,spam
T4119,train,5151,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),ham
T4120,train,5152,Pls call me da. What happen.,ham
T4121,train,5153,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)",ham
T4122,train,5154,No problem with the renewal. I.ll do it right away but i dont know his details.,ham
T4123,train,5155,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,ham
T4124,train,5156,Haven't left yet so probably gonna be here til dinner,ham
T4125,train,5157,"Like  &lt;#&gt; , same question",ham
T4126,train,5158,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY,ham
T4127,train,5159,"Sir, I need Velusamy sir's date of birth and company bank facilities details.",ham
T4128,train,5160,K k:) sms chat with me.,ham
T4129,train,5161,I will come with karnan car. Please wait till 6pm will directly goto doctor.,ham
T4130,train,5162,No but the bluray player can,ham
T4131,train,5163,Ok... Then r we meeting later?,ham
T4132,train,5164,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,ham
T4133,train,5165,Just send a text. We'll skype later.,ham
T4134,train,5166,Ok leave no need to ask,ham
H1033,heldout,5167,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",spam
H1034,heldout,5168,Ü still got lessons?  Ü in sch?,ham
T4135,train,5169,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.,ham
T4136,train,5170,Oh did you charge camera,ham
T4137,train,5171,"I‘ve got some salt, you can rub it in my open wounds if you like!",ham
T4138,train,5172,Now i'm going for lunch.,ham
T4139,train,5173,I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.,ham
H1035,heldout,5174,Oh k. . I will come tomorrow,ham
T4140,train,5175,"Aight, text me tonight and we'll see what's up",ham
T4141,train,5176,U 2.,ham
T4142,train,5177,Water logging in desert. Geoenvironmental implications.,ham
T4143,train,5178,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,ham
T4144,train,5179,Company is very good.environment is terrific and food is really nice:),ham
T4145,train,5180,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u ",ham
H1036,heldout,5181,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,spam
T4146,train,5182,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please ",ham
T4147,train,5183,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*",ham
